,SMILES,Experimental value
1809,O=S(=O)(O)ON=C(CCSC)SC1OC(CO)C(O)C(O)C1(O),1
1810,O=S(=O)(O)ON=C(CCCSC)SC1OC(CO)C(O)C(O)C1(O),1
1811,O=S(C)CCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1(O),1
1812,O=S(=O)(O)ON=C(CCCS(=O)(=O)C)SC1OC(CO)C(O)C(O)C1(O),1
1813,O=S(=O)(O)ON=C(CCCCSC)SC1OC(CO)C(O)C(O)C1(O),1
1814,O=S(C)CCCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1(O),1
1815,O=S(=O)(O)ON=C(CCCCS(=O)(=O)C)SC1OC(CO)C(O)C(O)C1(O),1
1816,O=C(NOS(=O)(=O)O)C(CC=CSC)C1(OC(CO)C(O)C(O)C1(O))S,1
1817,O=S(=O)(O)ON=C(CCCCCSC)SC1OC(CO)C(O)C(O)C1(O),1
1818,O=S(C)CCCCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1(O),1
1819,O=C(OC)C4=C2Nc1cc(OC)ccc1C26(CCN5CC3OC3C(C4)(CC)C56),1
1820,O=S(=O)(O)ON=C(Cc1ccccc1)SC2OC(CO)C(O)C(O)C2(O),1
1821,O=S(=O)(O)ON=C(Cc1ccc(O)cc1)SC2OC(CO)C(O)C(O)C2(O),1
1822,O=S(=O)(O)ON=C(Cc1ccc(OC)cc1)SC2OC(CO)C(O)C(O)C2(O),1
1823,O=S(=O)(O)ON=C(CCc1ccccc1)SC2OC(CO)C(O)C(O)C2(O),1
1824,O=S(=O)(O)ON=C(C(C)CC)SC1OC(CO)C(O)C(O)C1(O),1
1825,O=S(=O)(O)ON=C(Cc2c[nH]c1ccccc12)SC3OC(CO)C(O)C(O)C3(O),1
1826,O=S(=O)(O)ON=C(Cc2cn(OC)c1ccccc12)SC3OC(CO)C(O)C(O)C3(O),1
1827,O=S(=O)(O)ON=C(Cc2c[nH]c1cccc(O)c12)SC3OC(CO)C(O)C(O)C3(O),1
1828,O=S(=O)(O)ON=C(CCCCCCSC)SC1OC(CO)C(O)C(O)C1(O),1
1829,O=S(=O)(O)ON=C(CC(C)C)SC1OC(CO)C(O)C(O)C1(O),1
1830,O=C(OC)C4=C2Nc1ccccc1C26(CCN5CC3OC3C(C4)(CC)C56),1
1831,O=S(=O)(O)ON=C(C(C)C)SC1OC(CO)C(O)C(O)C1(O),1
1832,O=S(=O)(O)ON=C(Cc2c[nH]c1cccc(OC)c12)SC3OC(CO)C(O)C(O)C3(O),1
1833,O=S(=O)(O)ON=C(CC(O)(C)C)SC1OC(CO)C(O)C(O)C1(O),1
1835,Oc2ccc(OC1OC(CO)C(O)C(O)C1(O))cc2,1
1836,OCC2OC(Oc1ccc(OC)cc1)C(O)C(O)C2(O),1
1840,O=C2C=C(OC)C(=O)c3ccc1c(OC)c(O)ccc1c23,1
1841,O=C(OC2C(O)(C(=O)OC)C5N(c1cc(OC)c(cc1C45(CCN3CC=CC2(CC)C34))C8(C(=O)OC)(c7[nH]c6ccccc6c7CCN9CC(C8)C%10OC%10(C9)(CC)))C)C,1
1843,Oc1ccc(O)cc1,1
1844,O=C1c3c(O)cc(c4c8c(cc(O)c7C(=O)c5c(O)c(c(O)c6c2c(O)c(c(O)c1c2c(c34)c(c56)c78)C9NCCCC9)C%10NCCCC%10)C)C,1
1845,O=C2c1c(O)cc(cc1c4c7c9cc(cc(O)c9(C(=O)c6c(O)c(c(O)c(c3c(O)c(c(O)c2c34)C5NCCCC5)c67)C8NCCCC8))C)C,1
1846,O=C(O)c1cc(O)c2C(=O)c3c(O)cccc3(C(=O)c2(c1)),1
1848,O=C1c3cccc(O)c3(C(=O)c2c(O)cc(cc12)CO),1
1849,O=C1c3cc(O)cc(O)c3(C(=O)c2c(O)cc(cc12)C),1
1850,O=C2c1c(O)cc(O)cc1Cc3cc(cc(O)c23)C,1
1851,O=C1c3cccc(O)c3(C(=O)c2c(O)cc(cc12)C),1
1853,O=C1c3cc(OC)cc(O)c3(C(=O)c2c(O)cc(cc12)C),1
1854,O=C1c3cc(O)c(O)c(O)c3(C(=O)c2c(O)cc(cc12)C),1
1855,O=C1C=C(C=C3C1=C(O)c4c(O)cc(O)c5c7c(O)cc(O)c6C(O)=C2C(=O)C=C(C=C2c(c3c45)c67)C)C,1
1856,O=C1C=C(C=C3C1=C(O)c4c(O)cc(O)c5c7c(O)cc(O)c6C(O)=C2C(=O)C=C(C=C2c(c3c45)c67)CO)C,1
1857,O=C1C=C(c8c7c1c(O)c5c(O)cc(O)c6c4c(O)cc(O)c3c(O)c2C(=O)C=C(c8(c2c(c34)c7(c56)))C)C,1
1859,O=C1C=C(c8c5c1c(O)c6c(O)cc(O)c7c4c(O)cc(O)c3c(O)c2C(=O)C=C(c8(c2c(c34)c5c67))CO)C,1
1860,O=C6c4c(O)cc(O)c5c3c(O)cc(O)c2C(=O)c1c(O)cc9c8c1c(c23)c(c45)c7c6c(O)cc(c78)CC9,1
1861,O=C1c3cc(O)cc(O)c3(C(=O)c2c(O)cc(cc12)CO),1
1862,O=C(O)c2cc(O)c3C(=O)c4c(OC1OC(CO)C(O)C(O)C1(O))cccc4(C(=O)c3(c2)),1
1863,O=C(OC)C3=C2Nc1ccccc1C25(CCN4CC=CC(C3)(CC)C45),1
1864,O=C4c1c(O)cc(cc1Cc5cc(OC2OCC(O)(CO)C2(O))cc(OC3OC(CO)C(O)C(O)C3(O))c45)C,1
1865,O=C3c5cc(OC1OC(C)C(O)C(O)C1(O))cc(OC2OC(CO)C(O)C(O)C2(O))c5(C(=O)c4c(O)cc(cc34)C),1
1866,O=C3c5cc(OC1(O)(COCC1(O)(CO)))cc(OC2OC(CO)C(O)C(O)C2(O))c5(C(=O)c4c(O)cc(cc34)C),1
1867,O=C2c4cc(O)cc(OC1OC(CO)C(O)C(O)C1(O))c4(C(=O)c3c(O)cc(cc23)C),1
1868,O=C2c4cc(OC1OC(C)C(O)C(O)C1(O))cc(O)c4(C(=O)c3c(O)cc(cc23)C),1
1869,O=C2c4cc(OC1OCC(O)(CO)C1(O))cc(O)c4(C(=O)c3c(O)cc(cc23)C),1
1870,O=C3c5cc(O)cc(OC2OC(COC1OC(CO)C(O)C(O)C1(O))C(O)C(O)C2(O))c5(C(=O)c4c(O)cc(cc34)C),1
1871,O=C2c4cccc(OC1OC(CO)C(O)C(O)C1(O))c4(C(=O)c3c(O)cc(cc23)C),1
1872,O=C2c4cc(OC)cc(O)c4(C(=O)c3c(OC1OC(CO)C(O)C(O)C1(O))cc(cc23)C),1
1873,O=C3c5ccccc5(C(=O)c4c(O)c(OC2OC(COC1OCC(O)C(O)C1(O))C(O)C(O)C2(O))ccc34),1
1874,O=C1OC(C=C1)COC2OC(CO)C(O)C(O)C2(O),1
1875,O=C(OC)C3=C2Nc1ccccc1C25(CCN4CC=CC(C3)(C(O)C)C45),1
1876,O=C3c5ccccc5(C(=O)c4c(O)c(c(OC2OC(COC1OCC(O)C(O)C1(O))C(O)C(O)C2(O))cc34)CO),1
1878,N#CC=C2C=CC(O)CC2(OC1OC(CO)C(O)C(O)C1(O)),1
1879,N#CC=C(CO)COC1OC(CO)C(O)C(O)C1(O),1
1880,N#CC=C(C)COC1OC(CO)C(O)C(O)C1(O),1
1881,N#CCC(OC1OC(CO)C(O)C(O)C1(O))(C)C,1
1882,O=C(OC3C(OC(OCCc1ccc(O)c(O)c1)C(O)C3(OC2OC(C)C(O)C(O)C2(O)))CO)C=Cc4ccc(O)c(O)c4,1
1883,O=C(OCC3OC(OCCc1ccc(O)c(O)c1)C(O)C(OC2OC(C)C(O)C(O)C2(O))C3(O))C=Cc4ccc(O)c(O)c4,1
1884,O(c1cc(OC)c(C=CC)cc1(OC))C,1
1886,O=C(OC)C3=C2Nc1cc(O)ccc1C25(CCN4CC=CC(C3)(CC)C45),1
1888,O(c1ccc(C=CC)cc1(OC))C,1
1891,O(c1ccc(cc1)C=CC)C,1
1893,O(c1ccc(cc1(OC))CC=C)C,1
1895,O(c1cc(cc(OC)c1(OC))CC=C)C,1
1896,O(c1ccc(cc1)CC=C)C,1
1897,O=C(OC)C3=C2Nc1cc(OC)ccc1C25(CCN4CC=CC(C3)(CC)C45),1
1898,O1c2ccc(cc2(OC1))CC=C,1
1899,O=C1C=C(OC)C(=O)C(=C1(O))CCCCCCCC=CCC=CCC=C,1
1900,O=C1C=C(OCC)C(=O)C(=C1(O))CCCCCCCC=CCC=CCC=C,1
1901,O=C1C=CC(=O)c2c(O)cccc12,1
1902,O=C1C=C(OC)C(=O)c2ccccc12,1
1903,O=C1C=C(Oc3c1c(O)cc2OCC(=CCc23)COC4OC(CO)C(O)C(O)C4(O))C,1
1904,O=C2C=C(Oc3cc1occc1c(OC)c23)COC4OC(CO)C(O)C(O)C4(O),1
1907,O=C2Oc3cc(OC1OC(CO)C(O)C(O)C1(O))c(O)cc3(C=C2),1
1908,O=CN2c1cc(OC)c(cc1C35(CCN4CC=CC(CC)(C(OC(=O)C)C(O)(C(=O)OC)C23)C45))C9(C(=O)OC)(c7[nH]c6ccccc6c7CCN8CC(CC(O)(C8)CC)C9),1
1910,O=C2Oc3cc(O)c(OC1OC(CO)C(O)C(O)C1(O))cc3(C=C2),1
1911,O=C1Oc2ccccc2(C=C1),1
1912,O=C1Oc3c(C=C1)cc(OC)c(O)c3(OC2OC(CO)C(O)C(O)C2(O)),1
1913,O=C1Oc2cc(OCC=C(C)CCC=C(C)C)ccc2(C=C1),1
1914,O=C(O)C=Cc2ccccc2(OC1OC(CO)C(O)C(O)C1(O)),1
1915,O=C1Oc2cc(O)c(O)cc2(C=C1),1
1917,O=C1Oc2c(O)c(O)c(OC)cc2(C=C1),1
1919,O=C2Nc1ccccc1C26(C3OCC4C5N(C)CC(C=C)(C4(C3))C56),1
1921,O=C1Oc2cc(O)c(cc2(C=C1C(C=C)(C)C))CC=C(C)C,1
1922,O=C3Oc4cc(OC1=Cc2cc(OC)c(O)cc2(OC1(=O)))ccc4(C=C3),1
1923,O=C2Oc3cc1occc1c(OCC(OC(=O)C(=CC)C)C(O)(C)C)c3(C=C2),1
1924,O=C1Oc3c(C=C1)ccc2OC(C(O)c23)C(OC4OC(CO)C(O)C(O)C4(O))(C)C,1
1926,O=C1Oc2cc(OC)c(OC)cc2(C=C1C(C=C)(C)C),1
1927,O=C1Oc2cc(OC)ccc2(C=C1),1
1928,O=C1Oc2c(C=C1)ccc(OC)c2CC=C(C)C,1
1930,O=C2N(OC)c1ccccc1C26(C3OCC4C5N(C)CC(C=C)(C4(C3))C56),1
1931,O=C2Oc3cc1occc1c(OC)c3(C=C2),1
1932,O=C1Oc2c(OC)c3occc3(cc2(C=C1)),1
1933,O=C1Oc2cc3OC(Cc3(cc2(C=C1)))C(O)(C)C,1
1934,O=C2Oc3c(OC)c1occc1c(OC)c3(C=C2),1
1935,O=C3Oc4cc1occc1c(OCC2OC2(C)(C))c4(C=C3),1
1937,O=C1Oc3c(C=C1)ccc2OC(C(OC(=O)C(=CC)C)c23)C(OC(=O)C(=CC)C)(C)C,1
1938,O=C1Oc3c(C=C1)ccc2OC(C(OC(=O)CC(C)C)c23)C(OC(=O)CC(C)C)(C)C,1
1940,O=C2Oc3cc1occc1c(OCC(O)C(O)(C)C)c3(C=C2),1
1941,O=C2N(OC)c1cc(OC)ccc1C25(CC3NC(CC)C4CC5(OCC34)),1
1942,O=C3Oc4cc1occc1c(OCC2=C(C)CC(C)(C)CC2)c4(C=C3),1
1945,O=C1Oc2cc3oc(c(OC)c3(cc2(C=C1)))C(C)C,1
1947,O=C2Oc3c(OCC(O)C(O)(C)C)c1occc1c(OC)c3(C=C2),1
1948,O=C1Oc3c(C=C1)cc2ccoc2c3C,1
1949,O=C1Oc3c(C=C1)ccc2OC(C(OC(=O)C)c23)C(OC(=O)C=C(C)C)(C)C,1
1950,O=C1Oc2c3ccoc3(c(OC)c(OC)c2(C=C1)),1
1951,O=C1Oc2c(O)c3OC(Cc3(cc2(C=C1)))C(O)(C)C,1
1952,O=C2N(OC)c1ccccc1C25(CC3NC(CC)C4CC5(OCC34)),1
1953,O=C1Oc2cc3OC(Cc3(cc2(C=C1C(C=C)(C)C)))C(OC(=O)C)(C)C,1
1954,O=C1Oc4c(C=C1)cc2c(OC(C2)C(O)(C)C)c4(OC3OC(CO)C(O)C(O)C3(O)),1
1955,O=C3OCC4Cc1cc5OCOc5(cc1C(c2cc(OC)c(OC)c(OC)c2)C34),1
1956,O=C3OCC4C(O)c1cc5OCOc5(cc1C(c2cc(OC)c(OC)c(OC)c2)C34),1
1957,O=C3OCC4Cc1c(OC)c5OCOc5(cc1C(c2cc(OC)c(OC)c(OC)c2)C34),1
1959,O=C3OCC(C3(=Cc1ccc2OCOc2(c1)))Cc4ccc5OCOc5(c4),1
1960,O=C3OCC4Cc1c(O)c5OCOc5(cc1C(c2cc(OC)c(O)c(OC)c2)C34),1
1961,O=C3OCC4Cc1c(O)c5OCOc5(cc1C(c2cc(OC)c(OC)c(OC)c2)C34),1
1962,O=C3OCC4C(=O)c1cc5OCOc5(cc1C(c2cc(OC)c(OC)c(OC)c2)C34),1
1969,c1ccc5c(c1)[nH]c2c5(cc[n+]3cc4c(cc23)CCCC4),1
1970,O=C(c1c(O)cc(OC)c(c1(O))C)CCC,1
1971,O=C(C1=C(O)C(=C(O)C(C1(=O))(C)C)Cc2c(O)c(C(=O)CCC)c(OC)c(c2(O))C)CCC,1
1972,O=C(C1=C(O)C(=C(O)C(C1(=O))(C)C)Cc2c(O)c(C(=O)CCC)c(OC)c(c2(O))C)CC,1
1973,O=C(c1c(O)c(c(O)c(c1(O))CC=2C(O)=C(C(=O)CCC)C(=O)C(C=2(O))(C)C)C)CCC,1
1974,O=C(c1c(O)cc(OC)c(c1(O))CC=2C(O)=C(C(=O)CCC)C(=O)C(C=2(O))(C)C)CCC,1
1975,O=C(C1=C(O)C(=C(O)C(O)(C1(=O))CC=C(C)C)CC=C(C)C)CC(C)C,1
1976,O=C(C1=C(O)C(=C(O)C(C1(=O))(C)C)CC=2C(O)=C(C(=O)C)C(=O)C(C=2(O))(C)C)C,1
1977,O=C(c1c(O)cc(OC)c(c1(O))Cc2c(O)c(c(O)c(c2(OC))C)C(=O)CCC)CCC,1
1978,O=C1OC(=CC(=O)C1CC=2C(O)=C(C(=O)CCC)C(=O)C(C=2(O))(C)C)CCC,1
1979,O=C(c1c(O)c(c(O)c(c1(O))CC=2C(O)=C(C(=O)CCC)C(=O)C(C=2(O))(C)C)CC=3C(O)=C(C(=O)CCC)C(=O)C(C=3(O))(C)C)CCC,1
1980,O=C2C5=C(C=C3c4[nH]c1ccccc1c4(C=CN23))CCCC5,1
1981,O=C(C=Cc1ccc(O)cc1)c2c(O)c(c(O)cc2(OC))CC=C(C)C,1
1982,O=C1C(=C(O)C2(C(=O)C1(C(=O)C(C)C)C(C)(CCC=C(C)C)C(CC=C(C)C)C2)(CC=C(C)C))CC=C(C)C,1
1983,O=C1C(CC=C(C)C)=C(O)C2(CC=C(C)C)(CC(CC=C(C)C)C(C)(CCC=C(C)C)C1(C(=O)C(C)CC)C2(=O)),1
1984,O=C1C(=C2OC(CCC3(C)(C(CC=C(C)C)CC1(C(=O)C23(C(=O)C(C)C))CC=C(C)C))C(O)(C)C)CC=C(C)C,1
1985,O=C(C1=C(O)C(=C(O)C(C1(=O))(CC=C(C)C)CC=C(C)C)CC=C(C)C)C(C)C,1
1986,O=C(OC)C4=COC(C)C5CN3C=CC=2C(N=C1C=CC=CC1=2)=C3CC45,1
1989,O=C(O)c1c(O)cccc1CCCCCCCC=CCCCCCC,1
1990,O=C(O)c1c(O)cccc1CCCCCCCCCC=CCCCCCC,1
1991,O=C1OC(=C)C=C1,1
1992,O=C(OC)C3=COC(C)C4C[n+]2ccc1c5ccccc5([nH]c1c2CC34),1
1993,Oc1cccc(c1)CCCCCCCC=CCCCCCC,1
1994,Oc1cccc(c1)CCCCCCCCCC=CCCCCCC,1
1996,Oc1cc(O)cc(c1)CCCCCCCC=CCCCCCC,1
1998,Oc1cccc(c1)CCCCCCCCCCCCCCC,1
1999,Oc1cccc(c1(O))CCCCCCCC=CCCCCCC,1
2000,Oc1cccc(c1(O))CCCCCCCC=CCC=CCCC,1
2001,Oc1cccc(c1(O))CCCCCCCC=CCC=CC=CC,1
2002,O=C1C=C(OC)C(=O)C(=C1)CCCCCCCCCC=CCCCCCC,1
2004,Oc1cccc(c1(O))CCCCCCCCCCCCCCC,1
2005,Oc1cc(cc2OC(C)(C)C3CCC(=CC3(c12))C)CCCCC,1
2006,O=C(O)c3c(O)c1c(OC(C)(C)C2CCC(=CC12)C)cc3CCCCC,1
2007,O=C(O)c1c2OC(C)(C)C3CCC(=CC3(c2(c(O)cc1CCCCC)))C,1
2008,OC4n2c1ccccc1c3c2C5N(CC3)CCCC5(CC)(C4),1
2009,Oc1cc(cc(O)c1C2C=C(C)CCC2(C(=C)C))CCCCC,1
2010,O=C(O)c1c(O)c(c(O)cc1CCCCC)C2C=C(C)CCC2(C(=C)C),1
2012,Oc1cc(cc(O)c1CC=C(C)CCC=C(C)C)CCCCC,1
2013,O=C(O)c1c(O)c(c(O)cc1CCCCC)CC=C(C)CCC=C(C)C,1
2016,Oc1cc(cc2OC(C=Cc12)(C)CCC=C(C)C)CCCCC,1
2017,O=C(O)c1c(O)c2C=CC(Oc2(cc1CCCCC))(C)CCC=C(C)C,1
2018,O=C(OC)C4(O)(n2c1cc(OC)ccc1c3c2C5N(CC3)CCCC5(CC)(C4)),1
2020,Oc3cc(O)c2c(OC(c1ccc(O)c(O)c1)C(O)C2)c3,1
2022,Oc3cc(O)c2c(OC(c1cc(O)c(O)c(O)c1)C(O)C2)c3,1
2024,O=C(OC2Cc3c(O)cc(O)cc3(OC2(c1ccc(O)c(O)c1)))c4cc(O)c(O)c(O)c4,1
2026,O=C(OC2Cc3c(O)cc(O)cc3(OC2(c1cc(O)c(O)c(O)c1)))c4cc(O)c(O)c(O)c4,1
2028,Oc6cc(O)c2c(OC(c1ccc(O)c(O)c1)C(O)C2c5c(O)cc(O)c4c5(OC(c3ccc(O)c(O)c3)C(O)C4))c6,1
2029,O=C(OC5C4C1C(=CC)CN3C(C1)C6N(c2ccc(OC)cc2C56(CC34))C)C,1
2031,Oc9cc(O)c2c(OC(c1ccc(O)c(O)c1)C(O)C2c8c(O)cc(O)c7c8(OC(c3ccc(O)c(O)c3)C(O)C7(c6c(O)cc(O)c5c6(OC(c4ccc(O)c(O)c4)C(O)C5))))c9,1
2033,O=C5OCC7OC(OC(=O)c1cc(O)c(O)c(O)c1)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c3cc(O)c(O)c(O)c3)C7(OC(=O)c4cc(O)c(O)c(O)c4c6c(O)c(O)c(O)cc56),1
2038,O=C6OCC8OC(=O)c1cc(O)c(O)c(O)c1c9c(O)c(O)c(O)c4c9(C(=O)OC(C3OC(=O)c2c4(c(O)c(O)c(O)c2C3(O)))C8(OC(=O)c5cc(O)c(O)c(O)c5c7c(O)c(O)c(O)cc67)),1
2039,O=C2c3c(O)c(c(O)cc3(OC(c1ccc(O)cc1)C2))CC=C(C)CCC=C(C)C,1
2040,O=C(OC)C35(C(O)C46(c1ccccc1N(C)C6(C2N(CC(=CC)C3(C2))C5(C4)))),1
2041,O=C2c3c(O)c(c(O)cc3(OC(c1ccc(O)c(O)c1)C2))CC=C(C)CCC=C(C)C,1
2042,Oc1cccc(O)c1(O),1
2043,O=C1Oc3c(O)c(O)cc4C(=O)Oc2c(O)c(O)cc1c2c34,1
2044,O=C2c3c(O)cc(O)c(c3(OC(c1ccc(O)cc1)C2))CC=C(C)C,1
2048,O=C1C(O)=C(Oc2cc(O)cc(O)c12)c3ccc(O)c(O)c3,1
2049,O=C1C=C(Oc2cc(O)cc(O)c12)c3ccc(O)cc3,1
2051,O=C(OC)C24(C(O)C35(c6ccccc6(NC5(C1N(CC(=CC)C2(C1))C4(C3))))),1
2052,O=C2C(OC1OC(C)C(O)C(O)C1(O))=C(Oc3cc(O)cc(O)c23)c4ccc(O)c(O)c4,1
2053,O=C1C(O)=C(Oc2cc(O)cc(O)c12)c3ccccc3,1
2054,O=C1C(O)=C(Oc2cc(O)ccc12)c3ccc(O)c(O)c3,1
2055,O=C1C(O)=C(Oc2cc(OC)cc(O)c12)c3ccc(O)c(O)c3,1
2056,O=C1C(O)=C(Oc2cc(O)cc(O)c12)c3cc(O)c(O)c(O)c3,1
2059,O=C1C=C(Oc2c(O)c(O)cc(O)c12)c3ccccc3,1
2060,O=C3C=C(Oc4cc(OC2OC(CO)C(O)C(O)C2(OC1OCC(O)(CO)C1(O)))cc(O)c34)c5ccc(O)cc5,1
2061,O=C3C(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))=C(Oc4cc(O)cc(O)c34)c5ccc(O)c(O)c5,1
2062,O=C(OC3C56(c1ccccc1N(C)C6(C2N4CC(=CC)C(C2)C3(C(=O)OC)C4C5)))C,1
2063,O=C1C=C(Oc2c(O)ccc(O)c12)c3ccccc3,1
2064,O=C1C(O)=C(Oc2cc(O)cc(O)c12)c3ccc(O)c(OC)c3,1
2065,O=C1C(OC)=C(Oc2cc(O)cc(O)c12)c3ccc(O)c(OC)c3,1
2069,Oc1ccc(cc1)C3COc2cc(O)ccc2C3,1
2070,O=C2C(=COc3cc(OC1OC(CO)C(O)C(O)C1(O))ccc23)c4ccc(O)cc4,1
2071,O=C2C(=COc3cc(OC1OC(CO)C(O)C(O)C1(O))c(OC)cc23)c4ccc(O)cc4,1
2072,O=C2C(=COc3cc(OC1OC(CO)C(O)C(O)C1(O))cc(O)c23)c4ccc(O)cc4,1
2073,O=C(OCC6C(N3C5C2=Nc1ccc(OC)cc1C24(CC3C(C4(OC(=O)C))C6(C5)))C)C,1
2074,O=C(O)CC(=O)OCC4OC(Oc1ccc2C(=O)C(=COc2(c1))c3ccc(O)cc3)C(O)C(O)C4(O),1
2075,O=C(O)CC(=O)OCC4OC(Oc1cc2OC=C(C(=O)c2(cc1(OC)))c3ccc(O)cc3)C(O)C(O)C4(O),1
2076,O=C(O)CC(=O)OCC4OC(Oc1cc(O)c2C(=O)C(=COc2(c1))c3ccc(O)cc3)C(O)C(O)C4(O),1
2077,O=C(OCC4OC(Oc1ccc2C(=O)C(=COc2(c1))c3ccc(O)cc3)C(O)C(O)C4(O))C,1
2078,O=C(OCC4OC(Oc1cc2OC=C(C(=O)c2(cc1(OC)))c3ccc(O)cc3)C(O)C(O)C4(O))C,1
2079,O=C(OCC4OC(Oc1cc(O)c2C(=O)C(=COc2(c1))c3ccc(O)cc3)C(O)C(O)C4(O))C,1
2080,O=C2C(=COc3cc(OC1OC(CO)C(O)C(O)C1(O))c(OC)c(O)c23)c4cc(O)c(OC)c(OC)c4,1
2081,O=C3c5ccc1OC(C(=C)CO)Cc1c5(OC4COc2cc(OC)c(OC)cc2C34),1
2082,O=C3c5ccc1OC(C(=C)CO)Cc1c5(OC4COc2cc(OC)c(OC)cc2C34(O)),1
2083,O=C4c6ccc2OC(C(=C)COC1OC(CO)C(O)C(O)C1(O))Cc2c6(OC5COc3cc(OC)c(OC)cc3C45(O)),1
2084,O=C(OC)C46(COC35(N(c1ccc(O)cc1C56(CCN2CC(=CC)C4(CC23)))C)),1
2085,O=C5c7ccc3OC(C(=C)COC2OC(COC1OCC(O)C(O)C1(O))C(O)C(O)C2(O))Cc3c7(OC6COc4cc(OC)c(OC)cc4C56),1
2086,O=C9CC6C(CCC5CC(OC4OC(CO)C(OC3OC(CO)C(O)C(OC1OCC(O)C(O)C1(O))C3(OC2OC(CO)C(O)C(O)C2(O)))C(O)C4(O))CCC56(C))C%10CC8OC7(OCC(C)CC7)C(C)C8C9%10(C),1
2087,O=C6CC3C(CCC2CC(OC1OC(CO)C(O)C(O)C1(O))CCC23(C))C7CC5OC4(OCC(C)CC4)C(C)C5C67(C),1
2088,OCC7OC(OC6CCC5(C)(C(CCC4C5(CCC3(C)(C4(CC2OC1(OCC(C)CC1)C(C)C23))))C6))C(O)C(O)C7(O),1
2089,OCC6OC(OCC(C)CCC4(O)(OC3CC2C5CCC1CC(O)CCC1(C)C5(CCC2(C)C3C4(C))))C(O)C(O)C6(O),1
2090,OCC8OC(OC7C(O)C(OC6CCC5(C)(C(CCC4C5(CCC3(C)(C4(CC2OC1(OCC(C)CC1)C(C)C23))))C6))OC(CO)C7(O))C(O)C(O)C8(O),1
2091,OCC9OC(OC8C(OC(OC6CCC5(C)(C(CCC4C5(CCC3(C)(C4(CC2OC1(OCC(C)CC1)C(C)C23))))C6))C(O)C8(OC7OC(CO)C(O)C(O)C7(O)))CO)C(O)C(O)C9(O),1
2092,OCC9OC(OCC(C)CCC7(O)(OC6CC5C8CC=C4CC(OC3OC(CO)C(OC1OC(C)C(O)C(O)C1(O))C(O)C3(OC2OC(C)C(O)C(O)C2(O)))CCC4(C)C8(CCC5(C)C6C7(C))))C(O)C(O)C9(O),1
2093,OCC8OC(OCC(C)CCC6(O)(OC5CC4C7CCC3CC(OC2OC(CO)C(O)C(O)C2(OC1OC(CO)C(O)C(O)C1(O)))CCC3(C)C7(CCC4(C)C5C6(C))))C(O)C(O)C8(O),1
2094,OCC%10OC(OC6CC5=CCC4C(CCC3(C)(C4(CC2OC1(OCC(C)CC1)C(C)C23(O))))C5(C)CC6)C(OC7OC(C)C(O)C(O)C7(O))C(O)C%10(OC9OC(C)C(OC8OC(C)C(O)C(O)C8(O))C(O)C9(O)),1
2102,OCC,1
2103,O=CCCc1ccc(cc1)N(C)C,1
2104,O=C1C=COC(=C1(O))CC,1
2105,O=C1C=C(C(=O)c2ccccc12)C,1
2106,O=C1c2ccccc2(C(=O)C(=C1C)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C),1
2107,O=C2N=C(O)c1c(ncn1C)N2C,1
